month,day,hour,day of week,air_temp_f,3039 power (kW),3538 power (kW),4031 power (kW),6139 power (kW),7951 power (kW),8386 power (kW),8565 power (kW),9278 power (kW),power(kW)
2.0,10.0,5.0,5.0,59.74,0.8415,0.257,0.3215,0.636,0.281,0.33725,0.59925,3.03375,6.30725
2.0,10.0,6.0,5.0,59.59,0.747,0.25725,0.3670000000000001,0.60725,0.5725,0.38825,0.59575,0.6990000000000001,4.234
2.0,10.0,7.0,5.0,59.11,1.109,0.19075,0.45975,0.85075,0.37325,0.5625,0.60675,0.68625,4.839
2.0,10.0,8.0,5.0,58.94,1.856,0.26575,0.411,0.74075,0.778,0.56275,0.60375,2.97225,8.19025
2.0,10.0,9.0,5.0,59.41,1.7365,0.3255,0.57275,0.846,1.535,0.5435,0.6275,4.68425,10.870999999999999
2.0,10.0,10.0,5.0,60.32,1.67775,0.45275,0.3215,0.92525,0.2595,0.589,0.65725,1.884,6.7669999999999995
2.0,10.0,11.0,5.0,60.84,1.3715,0.271,1.04725,1.173,0.355,1.083,0.61225,1.38175,7.2947500000000005
2.0,10.0,12.0,5.0,58.42,0.67475,0.53475,0.5770000000000001,0.957,0.337,1.32725,0.76625,2.65125,7.8252500000000005
2.0,10.0,13.0,5.0,48.65,0.68225,0.39325,0.40825,2.0375,0.32825,0.7485,0.66775,1.1695,6.435250000000001
2.0,10.0,14.0,5.0,46.77,0.6755,0.431,0.43925,2.0595,2.0125,0.654,0.80075,1.1195,8.192
2.0,10.0,15.0,5.0,46.16,0.68675,0.5995,1.78625,3.656,0.46525,0.62125,0.4045,1.285,9.5045
2.0,10.0,16.0,5.0,45.92,1.34275,0.33975,3.55675,1.83075,0.4145,0.6890000000000001,0.18075,3.24325,11.5975
2.0,10.0,17.0,5.0,45.74,2.43475,0.46525,3.36925,2.28875,2.71925,0.71775,0.19175,1.31275,13.499500000000001
2.0,10.0,18.0,5.0,45.34,1.78175,1.02725,2.22025,1.40925,1.52175,0.91725,0.45575,2.87325,12.2065
2.0,10.0,19.0,5.0,45.3,1.3365,0.4425,1.61475,1.51875,0.72975,0.92225,0.91875,0.73175,8.215
2.0,10.0,20.0,5.0,44.17,1.273,0.433,0.8305,1.44625,2.035,0.79325,0.95075,2.8710000000000004,10.632750000000001
2.0,10.0,21.0,5.0,43.18,1.182,0.39275,0.58325,1.3985,0.5760000000000001,1.2755,0.9445,1.76175,8.11425
2.0,10.0,22.0,5.0,42.41,1.047,0.928,0.585,1.848,2.2915,0.47025,0.75475,1.96475,9.88925
2.0,10.0,23.0,5.0,40.75,0.98725,0.4155,1.935,1.0055,2.11,0.40525,0.61625,4.0135,11.488249999999997
2.0,11.0,0.0,6.0,39.72,0.691,0.42675,2.1375,1.01375,2.55925,0.413,0.61425,3.6745,11.530000000000001
2.0,11.0,1.0,6.0,38.41,0.69,0.298,0.417,0.96575,1.7335,0.4045,0.6065,2.988,8.10325
2.0,11.0,2.0,6.0,37.45,0.6485,0.37075,0.56025,0.971,2.37225,0.411,0.60725,3.618,9.559
2.0,11.0,3.0,6.0,36.67,0.64125,0.4,0.5760000000000001,1.031,1.9155,0.436,0.604,2.3835,7.9872499999999995
2.0,11.0,4.0,6.0,35.73,0.68275,0.39625,0.5875,0.96075,2.067,0.42175,0.591,5.278,10.985
2.0,11.0,5.0,6.0,34.62,0.67275,0.38,0.60025,1.01575,2.15025,1.28175,0.5865,4.2435,10.93075
2.0,11.0,6.0,6.0,33.47,1.026,0.40375,0.648,0.97475,3.198,1.26475,0.59225,6.21775,14.32525
2.0,11.0,7.0,6.0,32.66,1.106,0.455,0.731,1.00125,3.1385,0.64,0.602,4.85925,12.533000000000001
2.0,11.0,8.0,6.0,31.89,1.7285,0.4765,0.6715,0.955,2.2745,1.09175,0.618,5.072,12.88775
2.0,11.0,9.0,6.0,31.32,2.2715,0.55725,1.01025,1.48075,3.56375,1.06975,0.5975,4.34325,14.894000000000002
2.0,11.0,10.0,6.0,30.8,2.19425,0.58975,0.68975,1.02525,2.093,0.843,0.37925,5.25025,13.064499999999999
2.0,11.0,11.0,6.0,31.23,1.82225,0.54525,0.46475,0.98125,2.23475,0.85275,0.165,1.48425,8.55025
2.0,11.0,12.0,6.0,32.59,1.26425,0.46075,0.34525,1.13,1.635,1.06425,0.1655,2.26625,8.331249999999999
2.0,11.0,13.0,6.0,32.87,1.17775,0.56275,1.7495,1.328,0.711,0.7565,0.16525,4.7065,11.157250000000001
2.0,11.0,14.0,6.0,33.18,1.03875,1.3305,2.0285,1.8375,3.81625,0.8270000000000001,0.16525,3.85625,14.900000000000002
2.0,11.0,15.0,6.0,35.74,0.77625,1.38975,0.81025,1.74525,2.05775,0.74375,0.56925,3.4485,11.54075
2.0,11.0,16.0,6.0,39.31,2.81575,0.80025,0.5955,1.279,2.07925,0.64425,0.851,2.44175,11.50675
2.0,11.0,17.0,6.0,40.99,2.82825,0.44525,0.6725,1.5125,2.31475,0.76075,0.812,4.08175,13.42775
2.0,11.0,18.0,6.0,41.6,2.74175,0.61675,1.4915,1.52675,3.7045,2.14875,0.7905,1.92475,14.94525
2.0,11.0,19.0,6.0,40.27,2.0135,0.38875,2.1590000000000003,1.23025,2.441,0.96075,1.033,4.0485,14.274749999999997
2.0,11.0,20.0,6.0,38.81,1.891,0.4855,2.23875,1.69725,2.9225,0.85025,0.95125,2.283,13.319499999999998
2.0,11.0,21.0,6.0,37.63,1.43975,0.5515,3.6835,1.49975,2.321,0.79375,0.9165,4.44,15.64575
2.0,11.0,22.0,6.0,36.55,1.28175,0.95025,3.11375,1.4285,2.4315,0.5515,0.691,2.502,12.95025
2.0,11.0,23.0,6.0,35.99,0.93375,0.43375,0.4095,0.96775,3.92225,0.47175,0.81675,4.80175,12.757249999999999
2.0,12.0,0.0,0.0,35.53,0.69025,0.425,0.431,0.89625,2.1325,0.4425,0.6325,3.795,9.445
2.0,12.0,1.0,0.0,34.78,0.968,0.39825,0.6865,0.8905,2.13125,0.43175,0.619,3.02925,9.1545
2.0,12.0,2.0,0.0,33.99,0.73525,0.36725,0.29025,0.8265,3.9815,0.4735,0.61425,2.91325,10.201749999999999
2.0,12.0,3.0,0.0,33.02,1.1505,0.4,0.39175,0.84625,2.0815,0.38975,0.61275,4.71925,10.591750000000001
2.0,12.0,4.0,0.0,32.63,1.05175,0.41475,0.478,0.86625,3.514,0.48275,0.61075,2.9,10.31825
2.0,12.0,5.0,0.0,31.7,0.963,0.39225,0.69425,0.836,2.9675,0.5,0.7859999999999999,4.831,11.969999999999999
2.0,12.0,6.0,0.0,31.02,2.2895,0.4320000000000001,0.7015,0.828,2.86175,0.73425,0.685,2.5825,11.1145
2.0,12.0,7.0,0.0,30.7,2.394,0.37175,1.23575,1.0155,4.1005,1.31,0.67725,3.5265,14.631250000000001
2.0,12.0,8.0,0.0,31.36,2.173,0.34925,0.5575,0.726,1.916,1.5975,0.71925,4.3575,12.396
2.0,12.0,9.0,0.0,33.4,1.7365,0.6455,0.32725,0.894,2.05975,1.069,0.69075,2.835,10.257750000000001
2.0,12.0,10.0,0.0,35.11,1.67775,0.6215,0.335,4.84675,1.99375,0.7565,0.7070000000000001,2.6655,13.60375
2.0,12.0,11.0,0.0,35.82,1.3715,0.83925,0.3605,4.0635,2.19275,0.5165,0.73875,3.78225,13.865
2.0,12.0,12.0,0.0,37.15,0.67475,0.62775,0.43575,1.057,0.531,0.639,0.8220000000000001,1.58625,6.3735
2.0,12.0,13.0,0.0,39.05,0.68225,0.39375,0.48625,1.28075,2.043,0.629,0.7965,2.068,8.3795
2.0,12.0,14.0,0.0,40.53,0.6755,0.34700000000000003,0.60225,1.1855,0.36475,0.53625,0.6485,2.986,7.345750000000001
2.0,12.0,15.0,0.0,41.47,0.68675,0.3945,0.665,1.1255,0.7775,0.52025,2.244,1.5735,7.987000000000001
2.0,12.0,16.0,0.0,40.89,1.34275,0.39725,0.65325,0.6609999999999999,1.76725,0.451,0.8425,1.9905,8.1055
2.0,12.0,17.0,0.0,40.79,1.91725,0.5115,1.298,0.6515,0.5325,0.64875,0.66325,3.20875,9.4315
2.0,12.0,18.0,0.0,39.55,2.29325,0.6055,2.66825,0.7785,1.9845,1.12525,0.60725,1.469,11.5315
2.0,12.0,19.0,0.0,38.06,1.93525,0.50675,2.12675,0.69875,0.4805,0.81,0.67925,3.47525,10.712499999999999
2.0,12.0,20.0,0.0,37.6,1.8395,0.65125,2.17775,2.23275,2.2785,0.80925,1.0755,3.0585,14.123
2.0,12.0,21.0,0.0,37.6,1.21475,1.037,1.6275,1.5219999999999998,2.254,0.86925,0.66975,4.76875,13.962999999999997
2.0,12.0,22.0,0.0,37.85,1.14275,0.7045,0.58525,1.22575,2.77125,0.591,0.6509999999999999,2.12675,9.79825
2.0,12.0,23.0,0.0,38.26,0.8925,0.5205,0.30625,0.89225,2.67675,0.44075,0.64425,3.4245,9.797749999999999
2.0,13.0,0.0,1.0,38.9,0.813,0.414,0.27375,0.8095,2.3815,0.4135,0.63875,1.9795,7.7235
2.0,13.0,1.0,1.0,39.72,0.8505,0.34875,0.40375,0.7735,1.6840000000000002,0.4625,0.6409999999999999,2.2185,7.3825
2.0,13.0,2.0,1.0,39.71,0.97225,0.37425,0.48325,0.68025,3.14625,0.395,0.62775,3.28775,9.96675
2.0,13.0,3.0,1.0,39.38,0.80775,0.4155,0.468,0.7795,2.28325,0.444,0.6225,1.98175,7.802249999999999
2.0,13.0,4.0,1.0,39.5,0.892,0.36775,0.32225,0.7025,2.1055,0.39325,0.61875,3.483,8.885000000000002
2.0,13.0,5.0,1.0,39.46,1.25525,0.3675,0.412,0.71375,1.9965,0.82575,0.61625,1.3395,7.5265
2.0,13.0,6.0,1.0,39.63,1.77,0.308,0.609,0.94575,1.95625,0.7795,0.72175,2.83575,9.925999999999998
2.0,13.0,7.0,1.0,39.83,2.3425,0.38425,0.87125,0.9705,2.1415,0.88075,0.6705,2.6915,10.95275
2.0,13.0,8.0,1.0,39.95,1.817,0.43725,0.60025,0.898,1.6525,0.8545,0.6735,2.94425,9.87725
2.0,13.0,9.0,1.0,40.48,1.67775,0.40775,0.28600000000000003,0.6985,2.19675,0.58225,0.74725,2.72675,9.323
2.0,13.0,10.0,1.0,41.28,1.72725,0.603,0.33275,0.7275,1.73675,0.63975,0.6165,1.9265,8.31
2.0,13.0,11.0,1.0,41.89,0.88675,0.44525,0.362,0.76875,1.8215,1.2435,0.65325,3.6285,9.8095
2.0,13.0,12.0,1.0,42.91,0.7145,0.376,0.41075,1.127,1.409,0.5935,0.91325,1.58875,7.13275
2.0,13.0,13.0,1.0,44.13,0.72225,0.4235,0.65275,0.862,2.15525,0.64775,0.9085,3.4125,9.784500000000001
2.0,13.0,14.0,1.0,45.19,0.7195,0.455,0.456,0.913,1.81125,0.532,0.81875,0.8775,6.583
2.0,13.0,15.0,1.0,46.12,0.61025,1.43225,0.42675,0.76675,0.37025,0.7925,0.86325,2.935,8.197
2.0,13.0,16.0,1.0,46.1,1.0345,0.4485,0.38975,3.48475,1.03775,0.49325,0.767,1.5955,9.251
2.0,13.0,17.0,1.0,46.2,1.5835,0.4735,0.484,2.05275,2.347,0.87375,0.70775,2.6125,11.13475
2.0,13.0,18.0,1.0,46.0,2.456,0.42575,0.7125,1.973,2.56175,1.57775,1.1185,2.62675,13.452
2.0,13.0,19.0,1.0,46.13,1.95925,0.4320000000000001,2.3605,1.84725,0.7305,0.9375,1.4275,2.02925,11.723749999999999
2.0,13.0,20.0,1.0,46.2,1.933,0.53075,2.3215,1.25875,1.1885,0.7040000000000001,1.06225,5.2335,14.23225
2.0,13.0,21.0,1.0,46.19,1.9055,0.7925,2.1415,1.40275,0.8915,0.81475,1.01675,4.0735,13.03875
2.0,13.0,22.0,1.0,46.26,1.3865,0.677,0.515,4.89975,2.516,0.7565,2.789,0.80825,14.347999999999999
2.0,13.0,23.0,1.0,46.27,0.93375,0.48925,0.48475,2.093,0.54525,0.4475,0.7515,3.79375,9.53875
2.0,14.0,0.0,2.0,46.43,0.82,0.32299999999999995,0.32575,0.83225,1.88575,0.39525,0.82925,2.96125,8.3725
2.0,14.0,1.0,2.0,46.71,0.74925,0.40575,0.3955,0.7005,2.3125,0.39425,0.62725,0.57525,6.16025
2.0,14.0,2.0,2.0,47.14,0.7535,0.313,0.466,0.667,0.73925,0.33075,0.64525,4.08125,7.9959999999999996
2.0,14.0,3.0,2.0,47.2,0.75525,0.369,0.429,0.715,1.55675,0.38175,0.653,0.913,5.77275
2.0,14.0,4.0,2.0,47.35,0.8525,0.251,0.4270000000000001,0.64975,1.80675,0.67525,0.60775,2.3425,7.612500000000001
2.0,14.0,5.0,2.0,47.87,1.0445,0.282,0.37275,0.68975,1.84025,1.33475,0.62,2.58275,8.76675
2.0,14.0,6.0,2.0,47.78,2.34325,0.316,0.41675,0.917,1.2525,1.005,0.79,0.74875,7.78925
2.0,14.0,7.0,2.0,48.17,2.65475,0.281,0.8945,1.25175,1.212,0.78425,0.715,1.6435,9.43675
2.0,14.0,8.0,2.0,48.34,2.24625,0.50975,0.723,1.53475,0.88875,1.08225,0.877,2.60525,10.466999999999999
2.0,14.0,9.0,2.0,49.46,2.26175,0.448,0.6825,1.59525,1.968,1.77225,0.8975,0.67675,10.302000000000001
2.0,14.0,10.0,2.0,50.62,2.37975,0.324,0.66825,1.28275,1.8735,0.7215,0.973,1.98625,10.209
2.0,14.0,11.0,2.0,52.83,2.36225,0.31025,0.6425,3.00975,0.588,0.70425,0.96575,1.0895,9.67225
2.0,14.0,12.0,2.0,54.41,2.35925,0.30925,0.57775,1.994,0.57375,1.12575,0.78775,0.59475,8.32225
2.0,14.0,13.0,2.0,56.96,2.3545,0.26025,0.545,1.0915,0.502,0.67725,0.79875,2.2745,8.50375
2.0,14.0,14.0,2.0,60.49,2.249,0.2805,0.5565,1.1075,0.31525,0.52675,0.68075,0.467,6.183249999999999
2.0,14.0,15.0,2.0,65.0,2.38225,0.69725,0.55875,0.914,0.24275,0.52325,2.48875,0.56525,8.372250000000001
2.0,14.0,16.0,2.0,69.92,3.04175,0.3695,0.573,2.5605,0.26225,0.43925,1.7545,0.61375,9.6145
2.0,14.0,17.0,2.0,70.59,3.4875,0.3715,0.43675,1.29475,0.7565,0.55225,1.069,0.73525,8.7035
2.0,14.0,18.0,2.0,68.53,3.527,0.4155,0.48325,1.30475,0.45725,0.939,0.91,0.58125,8.618
2.0,14.0,19.0,2.0,65.14,2.4555,0.3875,0.4975,1.2975,0.73875,1.30025,0.98125,1.13825,8.7965
2.0,14.0,20.0,2.0,62.7,2.58175,0.6555,0.501,1.29625,0.85875,0.79275,2.54325,1.165,10.39425
2.0,14.0,21.0,2.0,61.89,2.61025,0.5025,1.594,1.45225,0.8655,0.764,2.61975,0.8825,11.290750000000001
2.0,14.0,22.0,2.0,61.86,1.617,0.89275,2.097,2.343,0.85525,0.701,3.1710000000000003,0.768,12.445
2.0,14.0,23.0,2.0,63.37,1.2035,0.43975,1.87725,3.0835,0.77425,0.69775,0.9585,0.68625,9.72075
2.0,15.0,0.0,3.0,64.1,0.75,0.268,1.317,0.76575,0.3755,0.4075,1.33475,2.0665,7.285
2.0,15.0,1.0,3.0,64.46,0.79375,0.2575,0.3305,0.74675,0.312,0.424,0.6325,0.67325,4.170249999999999
2.0,15.0,2.0,3.0,64.95,0.8155,0.247,0.2975,0.693,0.84375,0.397,1.05175,0.60125,4.946750000000001
2.0,15.0,3.0,3.0,65.04,0.75225,0.25525,0.2895,0.68875,0.289,0.4355,0.887,0.68825,4.285499999999999
2.0,15.0,4.0,3.0,65.47,0.915,0.31725,0.28725,0.6165,0.28575,0.36825,0.62,0.64175,4.05175
2.0,15.0,5.0,3.0,65.91,2.766,0.24025,0.2865,0.647,0.3,0.45425,1.22575,0.6559999999999999,6.575749999999999
2.0,15.0,6.0,3.0,65.99,1.8545,0.2405,0.396,0.8075,0.29375,1.11925,1.15625,1.925,7.792750000000001
2.0,15.0,7.0,3.0,66.02,2.35675,0.28125,0.3735,1.0245,0.28600000000000003,0.7975,0.80375,2.247,8.17025
2.0,15.0,8.0,3.0,66.1,2.46325,0.44175,0.35700000000000004,1.0365,0.72425,0.68975,0.8125,0.75725,7.2822499999999994
2.0,15.0,9.0,3.0,66.83,2.38125,0.69225,0.41925,0.883,0.4985,0.5155,0.7075,0.74775,6.845000000000001
2.0,15.0,10.0,3.0,68.39,1.9165,0.25375,0.43175,0.90125,0.52525,0.435,1.51775,0.7015,6.6827499999999995
2.0,15.0,11.0,3.0,69.83,1.1995,0.18275,0.42425,1.0025,0.7125,0.755,0.7665,0.7265,5.7695
2.0,15.0,12.0,3.0,72.71,0.727,0.20575,0.42025,0.93975,1.575,0.39125,0.6305,0.67075,5.56025
2.0,15.0,13.0,3.0,73.31,0.7290000000000001,0.17975,0.47275,0.9805,0.85125,0.48875,0.6675,0.698,5.067500000000001
2.0,15.0,14.0,3.0,73.98,0.74325,0.22675,0.456,1.02825,0.33825,0.63925,0.75,0.71675,4.8985
2.0,15.0,15.0,3.0,75.24,0.76575,0.29,0.58975,1.45675,0.45875,1.01975,0.86375,0.69775,6.14225
2.0,15.0,16.0,3.0,75.47,0.8355,0.4535,0.5705,3.742,0.3555,1.75825,0.99975,0.8465,9.5615
2.0,15.0,17.0,3.0,75.27,1.117,0.6705,1.1435,1.64325,0.40525,1.8255,1.1405,1.01575,8.96125
2.0,15.0,18.0,3.0,74.51,3.6045,0.8425,1.9235,1.40675,0.44675,1.19375,2.36475,0.70325,12.48575
2.0,15.0,19.0,3.0,72.33,4.8185,0.3395,0.527,1.35775,0.73275,1.4655,2.39675,0.57225,12.21
2.0,15.0,20.0,3.0,70.06,3.6815,0.52175,0.5375,1.40625,0.5675,1.203,2.2455,1.42375,11.58675
2.0,15.0,21.0,3.0,69.44,2.0735,0.629,0.609,1.34025,0.59525,0.8055,2.35175,2.869,11.27325
2.0,15.0,22.0,3.0,68.93,2.411,0.70275,0.602,3.1995,0.6555,0.61775,2.27725,1.1675,11.633250000000002
2.0,15.0,23.0,3.0,67.9,0.74875,0.27225,0.447,0.73825,0.59475,0.4270000000000001,2.132,0.93775,6.29775
2.0,16.0,0.0,4.0,67.16,1.633,0.31075,0.29475,0.703,0.8445,0.36225,2.075,0.7165,6.93975
2.0,16.0,1.0,4.0,66.97,0.71575,0.29600000000000004,0.2755,0.7395,0.29975,0.3955,1.73,0.722,5.1739999999999995
2.0,16.0,2.0,4.0,66.85,0.72325,0.225,0.28600000000000003,0.6609999999999999,0.318,0.322,0.59025,0.6685,3.794
2.0,16.0,3.0,4.0,66.25,0.72025,0.21375,0.28575,0.8205,0.2945,0.3895,1.571,0.5985,4.893749999999999
2.0,16.0,4.0,4.0,65.77,0.68875,0.1865,0.278,0.68475,0.27775,0.33575,0.69625,0.65425,3.8019999999999996
2.0,16.0,5.0,4.0,65.03,1.07725,0.2085,0.2725,0.6890000000000001,0.307,1.189,1.60525,0.54275,5.89125
2.0,16.0,6.0,4.0,64.09,1.021,0.199,0.31225,0.7829999999999999,0.308,0.73275,0.8355,0.67425,4.865749999999999
2.0,16.0,7.0,4.0,63.3,2.36975,0.1865,0.41375,1.48175,0.61075,0.48025,0.78625,0.6205,6.9495
2.0,16.0,8.0,4.0,63.68,2.6425,0.22675,0.32675,1.50775,0.33725,1.0435,1.01975,1.4375,8.54175
2.0,16.0,9.0,4.0,66.34,2.39,0.4325,2.8480000000000003,1.538,0.42025,1.276,0.908,2.21275,12.025500000000001
2.0,16.0,10.0,4.0,67.98,2.91775,0.2865,1.0005,0.74175,0.25225,1.129,0.81125,2.27,9.409
2.0,16.0,11.0,4.0,69.36,1.6980000000000002,0.3945,0.35525,0.75725,0.88525,0.9445,0.88125,3.84725,9.76325
2.0,16.0,12.0,4.0,64.97,0.8735,0.20525,0.3935,0.949,0.3785,0.46725,0.7235,3.2375,7.228
2.0,16.0,13.0,4.0,66.54,0.89925,0.1845,0.45125,0.8295,0.48675,0.60225,0.70625,2.67875,6.8385
2.0,16.0,14.0,4.0,68.75,0.87775,0.20825,0.36525,0.66925,0.359,0.5579999999999999,0.695,2.039,5.7715
2.0,16.0,15.0,4.0,68.53,0.899,0.22225,1.20325,0.62,0.27475,0.50975,0.73625,0.91525,5.3805000000000005
2.0,16.0,16.0,4.0,68.35,0.83825,0.35775,2.13175,1.127,0.3345,0.6459999999999999,0.78625,1.83175,8.05325
2.0,16.0,17.0,4.0,67.46,0.89525,0.3,2.0805,1.228,0.32125,0.48725,1.245,0.71875,7.276
2.0,16.0,18.0,4.0,66.83,0.858,0.41475,0.677,1.394,0.52875,0.429,1.29925,0.946,6.546749999999999
2.0,16.0,19.0,4.0,65.57,4.97625,0.36075,0.897,1.883,0.69525,0.777,3.152,0.8325,13.57375
2.0,16.0,20.0,4.0,64.18,1.5815,0.47575,2.25525,1.90075,0.7170000000000001,0.83425,4.1560000000000015,0.99675,12.917250000000003
2.0,16.0,21.0,4.0,61.54,1.7325,0.4305,2.42475,1.4469999999999998,1.2315,0.77575,1.98775,0.84925,10.879
2.0,16.0,22.0,4.0,59.89,0.7509999999999999,0.79675,2.16675,4.06975,0.61925,0.7665,1.679,0.66,11.509
2.0,16.0,23.0,4.0,58.78,0.81475,0.4945,1.7535,1.1785,0.4355,0.509,1.21425,0.67725,7.077250000000001
2.0,17.0,0.0,5.0,57.52,0.7135,0.534,0.46075,0.7345,0.33525,0.49875,0.65925,0.586,4.522
2.0,17.0,1.0,5.0,56.85,0.6990000000000001,0.4815,0.53175,0.667,0.4235,0.5385,0.67075,0.58725,4.59925
2.0,17.0,2.0,5.0,56.22,0.7225,0.26725,0.366,0.7395,0.33525,0.45175,0.6155,0.5325,4.03025
2.0,17.0,3.0,5.0,55.94,0.69925,0.24975,0.33775,0.6709999999999999,0.38475,0.477,0.6475,0.652,4.119
2.0,17.0,4.0,5.0,55.93,0.58525,0.24525,0.33475,0.69,0.31425,0.58975,0.66625,0.5660000000000001,3.9914999999999994
2.0,17.0,5.0,5.0,55.89,0.6890000000000001,0.31275,0.32675,0.927,1.7245,0.88225,0.64375,0.5975,6.1034999999999995
2.0,17.0,6.0,5.0,54.86,0.67425,0.28575,0.3105,0.67975,0.82325,1.06,0.71125,0.5795,5.124250000000001
2.0,17.0,7.0,5.0,53.37,1.10825,0.26325,0.3185,0.93975,0.51,1.20125,1.51625,1.34025,7.197500000000001
2.0,17.0,8.0,5.0,52.58,1.56625,0.278,0.44225,0.664,0.6535,0.87575,0.62225,0.907,6.009
2.0,17.0,9.0,5.0,51.23,2.12625,0.34225,0.48475,1.165,0.54725,0.63575,0.59575,1.41725,7.3142499999999995
2.0,17.0,10.0,5.0,50.84,1.5715,0.5275,0.4835,1.36,0.54575,0.4845,0.42925,1.2775,6.679499999999999
2.0,17.0,11.0,5.0,53.61,1.18575,0.412,1.4125,0.7885,0.49725,0.501,0.21,0.96275,5.96975
2.0,17.0,12.0,5.0,56.99,2.45225,0.3675,1.7515,0.66275,0.6365,0.4715,0.49675,2.8135,9.652249999999999
2.0,17.0,13.0,5.0,60.26,1.70825,0.67275,0.52975,1.0425,0.72325,0.5365,0.62175,0.56925,6.404
2.0,17.0,14.0,5.0,60.9,2.306,1.763,0.66225,1.119,0.26875,0.53175,0.3735,0.60675,7.630999999999999
2.0,17.0,15.0,5.0,60.75,2.657,0.84,0.70875,1.4675,0.90325,0.67525,0.182,1.06025,8.494
2.0,17.0,16.0,5.0,60.55,2.6285,0.28300000000000003,0.67025,1.74475,0.339,0.88075,0.17775,1.60625,8.33025
2.0,17.0,17.0,5.0,58.42,3.193,0.341,0.495,1.6145,0.415,2.14775,0.2165,1.17325,9.595999999999998
2.0,17.0,18.0,5.0,57.38,2.271,0.3525,0.989,1.6569999999999998,0.5265,2.76125,0.1995,1.2365,9.99325
2.0,17.0,19.0,5.0,55.19,3.76425,0.4095,0.6245,1.5505,0.7035,1.8855,0.1595,1.5590000000000002,10.65625
2.0,17.0,20.0,5.0,53.54,3.886,0.36525,0.8079999999999999,1.40675,0.645,1.82475,0.42925,3.61775,12.98275
2.0,17.0,21.0,5.0,52.27,1.75225,0.81175,1.88475,1.539,1.032,1.296,0.63525,3.217,12.168
2.0,17.0,22.0,5.0,51.2,1.50025,0.90625,2.00525,4.7825,1.14575,0.62425,0.585,2.695,14.244250000000001
2.0,17.0,23.0,5.0,50.55,0.77375,0.8535,1.946,4.25775,2.194,0.39025,0.62475,1.11075,12.150749999999999
2.0,18.0,0.0,6.0,51.36,0.69175,0.33725,1.7905,4.204,0.90975,0.3575,0.63875,0.7929999999999999,9.722499999999998
2.0,18.0,1.0,6.0,52.24,0.75075,0.29575,0.57625,2.41325,0.35825,0.39225,0.597,2.773,8.1565
2.0,18.0,2.0,6.0,52.29,0.82925,0.21575,0.4395,0.84125,1.77975,0.36575,0.60775,0.8075,5.886500000000001
2.0,18.0,3.0,6.0,52.18,0.74325,0.298,0.42325,0.8540000000000001,0.38675,0.38175,0.64075,1.7315,5.459250000000001
2.0,18.0,4.0,6.0,52.01,0.73075,0.2665,0.4115,0.889,1.26075,0.40475,0.61225,2.1705,6.746
2.0,18.0,5.0,6.0,51.73,0.7765,0.2585,0.376,0.8525,0.8995,1.58475,0.58925,0.65225,5.98925
2.0,18.0,6.0,6.0,51.73,0.6635,0.28025,0.56675,1.2215,0.36075,1.321,0.63525,2.9905,8.0395
2.0,18.0,7.0,6.0,51.93,0.8985,0.2645,0.50375,1.173,2.16275,0.7655,0.63675,0.71825,7.123
2.0,18.0,8.0,6.0,52.03,1.23375,0.38925,0.32825,1.36625,1.2125,1.6469999999999998,0.5870000000000001,1.64675,8.41075
2.0,18.0,9.0,6.0,52.59,1.80425,0.3875,0.627,0.86025,0.50125,0.60175,0.629,0.62375,6.03475
2.0,18.0,10.0,6.0,53.52,1.7925,0.41225,0.586,0.7515,0.37825,0.4555,0.42475,1.35475,6.1555
2.0,18.0,11.0,6.0,55.06,1.79225,0.3065,0.4295,0.7955,0.5415,0.461,0.16725,0.64975,5.14325
2.0,18.0,12.0,6.0,57.72,1.80075,0.213,0.32875,0.789,0.41375,0.50775,0.188,1.1095,5.350499999999999
2.0,18.0,13.0,6.0,60.41,2.0735,0.25275,0.44775,0.804,0.40975,0.481,0.2135,2.05425,6.7364999999999995
2.0,18.0,14.0,6.0,63.69,2.26975,0.203,3.1035,0.8035,0.41175,0.3915,0.192,0.8590000000000001,8.234
2.0,18.0,15.0,6.0,67.1,1.8775,0.3495,2.42625,0.8759999999999999,0.55775,0.4525,0.1945,0.69575,7.429749999999999
2.0,18.0,16.0,6.0,70.67,1.8,0.2935,1.65525,0.94025,0.7325,0.52875,0.6395,0.773,7.36275
2.0,18.0,17.0,6.0,74.64,2.61375,0.313,2.93425,2.73925,0.628,0.6655,0.6275,1.018,11.539250000000001
2.0,18.0,18.0,6.0,74.9,2.14125,0.39925,1.2975,4.0875,0.69475,1.53175,0.20025,1.267,11.619250000000001
2.0,18.0,19.0,6.0,73.32,2.425,0.44725,0.73425,2.2895,1.19975,1.008,0.20875,1.4980000000000002,9.810499999999998
2.0,18.0,20.0,6.0,71.75,1.10975,0.37725,0.708,2.084,0.5445,0.78025,0.6375,2.7785,9.01975
2.0,18.0,21.0,6.0,69.75,2.56225,0.8909999999999999,2.931,1.4535,0.63425,0.67125,0.5820000000000001,1.84,11.56525
2.0,18.0,22.0,6.0,68.29,2.44525,0.314,2.014,1.4269999999999998,0.6225,0.68575,0.6175,1.3330000000000002,9.459
2.0,18.0,23.0,6.0,68.13,0.885,0.2825,0.37175,0.705,0.40875,0.4205,0.63925,1.08375,4.7965
2.0,19.0,0.0,0.0,68.93,0.705,0.22925,0.29825,0.6665,0.31675,0.35375,0.60825,0.7525,3.9302499999999996
