month,day,hour,day of week,air_temp_f,3039 power (kW),3538 power (kW),4031 power (kW),6139 power (kW),7951 power (kW),8386 power (kW),8565 power (kW),9278 power (kW)
4,22,19,6,74.89,3.8185,0.6805,0.5685,1.64825,1.49025,1.06025,1.647,4.4795
,,,,,,,,,,,,
4,22,20,6,71.64,4.37,0.4145,1.42175,1.341,0.86625,0.7025,1.29625,4.03325
,,,,,,,,,,,,
4,22,21,6,67.09,2.99925,0.4135,3.70675,3.649,0.73775,0.46975,1.18525,2.9165
,,,,,,,,,,,,
4,22,22,6,64.75,2.22325,0.40775,0.61025,4.17725,1.03675,0.34875,1.07075,2.607
,,,,,,,,,,,,
4,22,23,6,62.56,0.7585,0.36225,0.562,1.5715,0.65725,0.275,0.79125,1.81775
,,,,,,,,,,,,
4,23,0,0,60.97,0.8315,0.28875,0.35975,0.702,0.408,0.27425,1.012,1.4905
,,,,,,,,,,,,
4,23,1,0,58.7,0.81,0.23125,0.3365,0.6705,0.509,0.27275,0.613,1.3325
,,,,,,,,,,,,
4,23,2,0,55.62,1.643,0.24125,0.313,0.62975,0.48375,0.2425,0.60425,1.26275
,,,,,,,,,,,,
4,23,3,0,53.68,0.80875,0.2095,0.31225,0.58725,0.3675,0.3,0.6015,1.25125
,,,,,,,,,,,,
4,23,4,0,52.59,1.055,0.223,0.31175,0.6235,0.3645,0.2375,0.602,1.1965
,,,,,,,,,,,,
4,23,5,0,50.79,1.07525,0.19625,0.32575,0.75975,0.33925,0.37775,0.5975,1.21275
,,,,,,,,,,,,
4,23,6,0,51,1.373,0.21575,0.39525,0.682,0.8225,1.294,0.74825,1.20675
,,,,,,,,,,,,
4,23,7,0,51.33,1.34325,0.3085,0.64125,1.13425,0.588,0.601,0.65025,1.282
,,,,,,,,,,,,
4,23,8,0,54.93,1.60725,0.47175,0.4975,1.02375,0.78425,0.36925,1.10025,1.41125
,,,,,,,,,,,,
4,23,9,0,61.14,1.80475,0.79125,0.44575,1.0175,0.83875,0.5275,1.1105,1.503
,,,,,,,,,,,,
4,23,10,0,68.48,1.66775,0.79925,0.44325,0.57575,0.2895,0.311,0.6025,1.2285
,,,,,,,,,,,,
4,23,11,0,72.52,1.63525,0.54975,0.43275,0.57575,0.978,0.72525,0.62275,0.9765
,,,,,,,,,,,,
4,23,12,0,75.66,1.7055,0.58475,0.46975,0.55925,1.13675,0.4675,0.67875,1.40225
,,,,,,,,,,,,
4,23,13,0,78.01,1.81525,0.25875,0.5825,0.59375,2.04025,0.41,1.47175,1.0515
,,,,,,,,,,,,
4,23,14,0,80.01,1.864,0.26375,0.42625,0.54125,0.598,0.3055,2.81325,1.6365
,,,,,,,,,,,,
4,23,15,0,82.28,1.7885,0.3425,0.47975,1.7155,0.285,0.33575,1.201,2.2305
,,,,,,,,,,,,
4,23,16,0,83.91,1.7055,0.79075,0.445,1.16325,0.3145,0.36775,2.94,2.829
,,,,,,,,,,,,
4,23,17,0,84.33,6.28125,1.21875,1.25725,1.50825,0.3845,0.8015,2.79175,3.77175
,,,,,,,,,,,,
4,23,18,0,84.64,6.67875,0.65575,2.09725,2.4025,2.24025,0.36,1.86575,3.3045
,,,,,,,,,,,,
4,23,19,0,83.33,5.79525,0.674,1.93075,3.11425,1.505,0.55525,2.57875,4.12675
,,,,,,,,,,,,
4,23,20,0,78.19,3.965,0.7615,1.19975,1.27875,2.43175,0.6395,1.83175,3.87875
,,,,,,,,,,,,
4,23,21,0,72.58,4.302,0.37325,0.69825,1.3925,1.105,0.77275,1.176,2.495
,,,,,,,,,,,,
4,23,22,0,69.62,3.5425,0.425,0.85475,4.4235,0.65625,0.72475,1.431,1.76075
,,,,,,,,,,,,
4,23,23,0,66.58,4.262,0.48575,0.9455,6.56725,0.452,0.6005,1.21675,1.2585
,,,,,,,,,,,,
4,24,0,1,64.98,3.865,0.3355,0.3635,4.05425,0.6155,0.2775,1.12,1.30925
,,,,,,,,,,,,
4,24,1,1,64.15,2.802,0.31925,0.37825,2.716,0.46325,0.31175,0.77425,0.8115
,,,,,,,,,,,,
4,24,2,1,62.33,2.6335,0.31275,0.36525,0.569,0.33775,0.259,1.004,1.0525
,,,,,,,,,,,,
4,24,3,1,61.17,1.7115,0.28725,0.37175,0.57025,0.34125,0.264,1.0625,0.7845
,,,,,,,,,,,,
4,24,4,1,60.75,1.6665,0.272,0.366,0.557,0.342,0.29525,0.68425,0.72925
,,,,,,,,,,,,
4,24,5,1,59.4,1.175,0.264,0.3675,0.57525,0.307,0.3025,0.68425,0.68
,,,,,,,,,,,,
4,24,6,1,58.02,1.963,0.26625,0.4915,0.7445,0.30575,0.6425,1.04675,0.85375
,,,,,,,,,,,,
4,24,7,1,57.09,1.6595,0.246,0.62775,0.76475,0.6805,0.295,0.7215,0.922
,,,,,,,,,,,,
4,24,8,1,60.1,1.07125,0.42575,0.45625,2.37325,0.2795,0.58775,0.62975,1.07375
,,,,,,,,,,,,
4,24,9,1,67.19,1.141,0.51925,0.33625,1.184,0.456,0.71425,0.606,2.183
,,,,,,,,,,,,
4,24,10,1,73.14,0.8915,0.307,0.38725,1.1545,1.13225,0.3365,0.6515,3.206
,,,,,,,,,,,,
4,24,11,1,77.1,0.9475,0.2765,0.46175,1.1695,0.91425,0.64575,0.65425,3.76675
,,,,,,,,,,,,
4,24,12,1,80.56,0.831,0.27975,0.618,1.19375,0.8115,0.3285,0.60625,1.42275
,,,,,,,,,,,,
4,24,13,1,82.58,0.82875,0.30025,2.33625,1.15125,0.813,0.59125,0.6005,1.97425
,,,,,,,,,,,,
4,24,14,1,84.26,0.822,0.3025,0.5335,1.073,0.39175,0.59825,0.60325,2.95475
,,,,,,,,,,,,
4,24,15,1,85.59,0.7915,0.268,0.528,1.72075,0.323,0.58225,1.75925,4.92725
,,,,,,,,,,,,
4,24,16,1,85.74,1.41475,1.00775,0.51975,2.15775,0.291,0.313,2.77725,3.477
,,,,,,,,,,,,
4,24,17,1,85.89,4.20525,0.743,0.7735,2.88575,0.296,0.46825,2.8125,4.27775
,,,,,,,,,,,,
4,24,18,1,85.08,4.698,0.82025,2.973,1.19475,0.823,0.4875,3.1395,3.072
,,,,,,,,,,,,
4,24,19,1,82.91,5.28375,1.24175,3.001,1.9245,0.59,0.492,2.28925,3.25275
,,,,,,,,,,,,
4,24,20,1,79.82,3.40875,1.01825,2.58625,3.328,0.4605,0.54325,1.76,2.48875
,,,,,,,,,,,,
4,24,21,1,75.65,3.2365,0.78775,2.3475,4.565,0.3935,0.5405,1.77775,2.28025
,,,,,,,,,,,,
4,24,22,1,73.05,4.80125,0.58275,3.04825,5.33925,0.40675,0.486,1.8875,2.03625
,,,,,,,,,,,,
4,24,23,1,70.65,4.2945,0.48575,2.68,1.12875,0.374,0.30375,1.21575,2.21
,,,,,,,,,,,,
4,25,0,2,69.27,2.22375,0.29325,1.401,0.744,0.35525,0.31225,0.71575,1.525
,,,,,,,,,,,,
4,25,1,2,67.45,2.448,0.26275,0.46875,0.72575,0.342,0.316,0.9675,0.8645
,,,,,,,,,,,,
4,25,2,2,65.26,2.36775,0.249,0.3155,0.70025,0.358,0.25975,1.02625,0.8515
,,,,,,,,,,,,
4,25,3,2,64.1,2.49125,0.2745,0.32675,0.6895,0.344,0.29025,0.803,0.50425
,,,,,,,,,,,,
4,25,4,2,62.11,0.99225,0.2575,0.3305,0.642,0.31425,0.282,0.81625,0.6255
,,,,,,,,,,,,
4,25,5,2,60.63,2.097,0.271,0.32275,0.63425,0.898,0.92625,0.60025,0.617
,,,,,,,,,,,,
4,25,6,2,59.83,2.515,0.27125,0.359,0.79,0.33175,0.77375,1.09625,0.919
,,,,,,,,,,,,
4,25,7,2,57.58,2.5935,0.23025,0.60925,0.76075,0.497,0.445,0.7125,1.029
,,,,,,,,,,,,
4,25,8,2,61.9,1.78525,0.56275,0.30725,0.71875,0.3445,0.7515,0.74175,1.09325
,,,,,,,,,,,,
4,25,9,2,68.8,1.18425,0.40475,0.329,0.71275,0.3585,0.5045,0.66225,1.29725
,,,,,,,,,,,,
4,25,10,2,70.2,1.18975,0.348,0.401,2.797,0.3925,0.482,0.82275,1.70975
,,,,,,,,,,,,
4,25,11,2,80.07,1.138,0.30725,0.525,1.732,0.33875,0.8125,0.57175,2.8475
,,,,,,,,,,,,
4,25,12,2,84.06,1.148,0.452,0.494,3.03075,0.4645,0.5225,0.58775,3.01225
,,,,,,,,,,,,
4,25,13,2,84.56,1.10525,0.329,0.5345,3.06175,0.3885,0.5425,0.6,2.522
,,,,,,,,,,,,
4,25,14,2,84.08,1.08675,0.2635,0.50225,2.7895,0.4635,0.45975,0.6215,3.17575
,,,,,,,,,,,,
4,25,15,2,79.41,1.178,0.43225,0.49475,1.149,0.2875,0.4095,1.12225,2.25975
,,,,,,,,,,,,
4,25,16,2,74.69,1.14925,0.51,0.531,1.156,0.286,0.49325,1.6695,1.92125
,,,,,,,,,,,,
4,25,17,2,66.74,1.59875,0.3615,0.79475,1.135,0.2965,1.19975,1.366,1.50375
,,,,,,,,,,,,
4,25,18,2,63.19,3.54275,0.672,2.7,2.5865,0.29225,1.222,1.295,2.962
,,,,,,,,,,,,
4,25,19,2,61.35,2.64775,0.868,0.9985,3.194,0.69125,0.876,1.28325,2.5525
,,,,,,,,,,,,
4,25,20,2,60.38,4.10025,0.5285,1.76275,1.97725,0.82725,0.7,1.51325,2.1955
,,,,,,,,,,,,
4,25,21,2,59.94,2.1625,0.6455,2.0615,1.314,0.48825,0.6255,1.07075,1.7725
,,,,,,,,,,,,
4,25,22,2,58.72,2.71975,0.535,1.99475,2.73925,0.345,0.3325,1.1875,0.9875
,,,,,,,,,,,,
4,25,23,2,57.3,4.43975,0.362,1.752,1.4265,0.3665,0.27625,0.96875,0.73425
,,,,,,,,,,,,
4,26,0,3,56.42,2.45475,0.30325,0.84575,1.36325,0.35325,0.2675,0.6425,0.7345
,,,,,,,,,,,,
4,26,1,3,55.67,1.92575,0.29525,0.32875,0.951,0.313,0.29325,0.92575,0.6255
,,,,,,,,,,,,
4,26,2,3,55.32,2.27575,0.296,0.325,0.86525,0.30725,0.25625,0.63425,0.77675
,,,,,,,,,,,,
4,26,3,3,54.34,0.73775,0.29475,0.50525,0.7325,0.337,0.251,0.662,0.834
,,,,,,,,,,,,
4,26,4,3,53.19,0.84675,0.27075,0.3405,0.6705,0.8945,0.28175,0.694,0.59075
,,,,,,,,,,,,
4,26,5,3,51.45,1.32725,0.27275,0.327,0.615,0.3155,0.433,0.8095,0.71175
,,,,,,,,,,,,
4,26,6,3,49.87,1.491,0.353,0.35225,0.6245,0.308,1.23,0.68125,1.02675
,,,,,,,,,,,,
4,26,7,3,48.88,1.52875,0.65175,0.4955,0.952,0.43275,0.302,0.69925,0.95575
,,,,,,,,,,,,
4,26,8,3,51.98,0.919,0.323,0.6135,1.88625,0.29275,0.581,1.04875,0.79
,,,,,,,,,,,,
4,26,9,3,55.7,0.89075,0.27,2.4405,1.19275,0.2715,0.593,0.65825,1.14375
,,,,,,,,,,,,
4,26,10,3,60.93,0.89525,0.22325,0.351,0.638,0.305,0.30975,0.61425,1.3885
,,,,,,,,,,,,
4,26,11,3,64.31,0.7725,0.32525,0.36475,0.63875,0.6655,0.464,0.97375,3.2525
,,,,,,,,,,,,
4,26,12,3,67.54,0.844,0.884,0.36425,0.6565,0.456,0.54275,1.46475,3.61325
,,,,,,,,,,,,
4,26,13,3,70.47,0.76825,0.38575,0.62575,0.63225,0.282,0.464,0.66425,1.6505
,,,,,,,,,,,,
4,26,14,3,72.79,0.74425,0.276,0.50525,0.7805,0.2695,0.94225,0.64925,0.817
,,,,,,,,,,,,
4,26,15,3,75.64,0.722,0.31275,0.56575,1.82125,0.274,0.6005,0.68625,0.76125
,,,,,,,,,,,,
4,26,16,3,76.54,0.656,0.265,0.62875,0.7015,0.288,0.348,1.996,1.48
,,,,,,,,,,,,
4,26,17,3,77.53,0.72725,0.35475,1.11125,2.0125,0.309,0.60175,1.7055,3.06725
,,,,,,,,,,,,
4,26,18,3,76.73,2.97275,0.46825,2.47625,0.94325,0.27475,1.3805,2.70825,2.118
,,,,,,,,,,,,
4,26,19,3,75.01,3.817,0.517,1.69075,2.7655,0.4075,0.4625,1.1725,1.9095
,,,,,,,,,,,,
4,26,20,3,71.25,4.397,0.4505,0.76775,0.8055,1.0185,0.7225,3.19925,2.4725
,,,,,,,,,,,,
4,26,21,3,66.73,1.98675,0.45,0.7395,0.927,0.34925,0.901,1.379,1.75125
,,,,,,,,,,,,
4,26,22,3,63.95,2.99925,0.37225,0.63725,2.00225,0.35475,0.7355,1.16275,2.0275
,,,,,,,,,,,,
4,26,23,3,61.4,4.52125,0.31025,0.53,1.3445,0.3325,0.27725,1.03875,1.2145
,,,,,,,,,,,,
4,27,0,4,60.2,2.54775,0.30975,0.3405,4.47925,0.35675,0.33375,0.628,1.00675
,,,,,,,,,,,,
4,27,1,4,58.86,1.94675,0.34175,0.3365,3.847,0.33025,0.26575,0.99925,0.72675
,,,,,,,,,,,,
4,27,2,4,57.65,1.66075,0.289,0.3125,3.8425,0.3015,0.32275,0.616,0.84625
,,,,,,,,,,,,
4,27,3,4,56.1,1.4155,0.281,0.321,2.27225,0.3115,0.2785,0.60725,0.76875
,,,,,,,,,,,,
4,27,4,4,55.8,1.6305,0.30225,0.3155,0.57475,0.338,0.2945,0.601,0.761
,,,,,,,,,,,,
4,27,5,4,57.24,1.89025,0.487,0.30275,0.56075,0.32525,0.38075,0.599,0.704
,,,,,,,,,,,,
4,27,6,4,56.36,1.99775,0.2445,0.45175,0.737,0.88425,0.88325,0.675,0.774
,,,,,,,,,,,,
4,27,7,4,57.01,2.7735,0.31175,0.49625,1.24275,0.412,0.33,0.78775,1.67775
,,,,,,,,,,,,
4,27,8,4,58.43,1.5365,0.42775,0.485,0.53725,0.35425,0.75,0.6265,0.9835
,,,,,,,,,,,,
4,27,9,4,64.11,0.943,0.37025,0.46,0.89675,0.319,1.41025,0.5915,1.272
,,,,,,,,,,,,
4,27,10,4,68.09,0.901,0.27425,0.3475,0.88925,0.29275,1.04025,0.59625,1.62275
,,,,,,,,,,,,
4,27,11,4,71.08,0.87625,0.234,0.42275,0.849,0.4505,0.767,0.593,2.471
,,,,,,,,,,,,
4,27,12,4,74.19,0.739,0.2295,0.396,0.97625,0.53875,0.82725,0.5915,4.47775
,,,,,,,,,,,,
4,27,13,4,75.94,0.7365,0.333,0.3755,0.83275,0.42175,0.4815,0.59375,3.84125
,,,,,,,,,,,,
4,27,14,4,77.77,0.7115,0.23975,0.372,0.845,0.29525,0.441,0.589,2.207
,,,,,,,,,,,,
4,27,15,4,79.11,0.691,0.4205,0.3935,1.30125,0.25275,0.53125,0.58925,2.17725
,,,,,,,,,,,,
4,27,16,4,79.59,1.8715,0.627,0.42325,1.23125,0.262,0.685,0.768,3.40525
,,,,,,,,,,,,
4,27,17,4,79.44,3.865,0.57775,0.4475,0.913,0.30825,2.01475,1.99425,2.41625
,,,,,,,,,,,,
4,27,18,4,79.09,5.59225,0.53125,0.532,0.98375,0.30075,1.1715,1.47225,3.5875
,,,,,,,,,,,,
4,27,19,4,77.41,3.07875,0.40375,0.609,0.957,0.3925,1.32325,2.55625,2.87525
,,,,,,,,,,,,
4,27,20,4,73.74,3.7515,0.416,0.66725,1.0625,0.475,0.86975,1.7095,2.983
,,,,,,,,,,,,
4,27,21,4,70.52,3.417,0.38975,0.69675,1.08475,0.4825,0.6385,1.3295,2.3605
,,,,,,,,,,,,
4,27,22,4,66.94,4.16025,0.3585,1.09525,4.99525,0.4215,0.547,1.46975,1.13925
,,,,,,,,,,,,
4,27,23,4,65.38,4.911,0.31575,1.012,1.1375,0.923,0.3815,1.49725,0.74725
,,,,,,,,,,,,
4,28,0,5,63.29,3.5525,0.351,0.694,0.92575,0.3415,0.366,1.2085,0.702
,,,,,,,,,,,,
4,28,1,5,62.33,1.652,0.28475,0.50425,0.6335,0.3505,0.39225,0.70275,0.65825
,,,,,,,,,,,,
4,28,2,5,61.4,1.86175,0.27075,1.4375,0.62625,0.32425,0.36475,1.0025,0.68875
,,,,,,,,,,,,
4,28,3,5,60.9,1.724,0.27625,1.75625,0.62775,0.3025,0.3515,0.69375,0.7515
